"Tipo de contacto","Fecha hora contacto","Coorde.nadaX","coorden.adaY"
"Captura",2023-05-31,455087.43,3098151.17
"Recogida",2023-05-31,457720.94,3108638.22
"Captura",2023-05-31,457295.39,3107867.28
"Observada",2023-05-30,430763.07,3110331.81
"Observada",2023-05-30,457291.16,3108367.55
"Captura",2023-05-31,457538.95,3108010.27
"Recogida",2023-05-31,438387.32,3073409.45
"Captura",2023-05-31,438998.26,3074389.15
"Captura",2023-05-31,435072.56,3113152.87
"Captura",2023-05-31,457128.64,3093285.39
"Recogida",2023-05-31,431756.43,3110090.38
"Recogida",2023-05-30,457823.43,3101045.79
"Captura",2023-05-31,435106.57,3112840.8
"Captura",2023-05-31,434994.07,3112570.95
"Recogida",2023-05-31,434773.05,3112445.25
"Recogida",2023-05-31,434931.79,3112808.19
"Recogida",2023-05-31,453577.76,3099528.35
"Captura",2023-05-31,434335.84,3113089.94
"Muda",2023-05-31,438558.1,3074773.97
"Recogida",2023-05-31,457054.42,3100731.29
"Excremento",2023-05-31,438645.72,3074770.8
"Captura",2023-05-31,457535.58,3093345.09
"Captura",2023-05-31,458257.24,3101705.33
"Captura",2023-05-31,455720.99,3093269.54
"Captura",2023-05-31,455697.13,3093274.48
"Captura",2023-05-31,457249.29,3100686.84
"Captura",2023-06-01,458523.31,3095899.97
"Recogida",2023-05-31,454178.76,3096548.83
"Recogida",2023-05-31,454179.35,3096549.45
"Recogida",2023-05-31,460786.87,3098627.68
"Recogida",2023-05-31,451258.63,3097633.8
"Captura",2023-05-31,457821.2,3108295.45
"Muda",2023-06-01,458251.31,3101757.23
"Captura",2023-06-01,458545.2,3101628.24
"Captura",2023-06-01,439264.86,3073707.06
"Captura",2023-06-01,458588.24,3101340.66
"Observada",2023-06-01,456756.55,3094490.36
"Observada",2023-06-01,457621.84,3094965.95
"Captura",2023-06-01,457014.36,3093277.73
"Captura",2023-06-01,457605.67,3100370.66
"Captura",2023-06-01,432201.57,3109938.91
"Captura",2023-06-01,457680.23,3100320
"Captura",2023-06-01,458142.42,3100162.13
"Muda",2023-06-01,458116.66,3100480.67
"Muda",2023-06-01,458127.79,3100442.03
"Recogida",2023-06-01,433459.13,3110114.1
"Captura",2023-06-01,451333.97,3097514.25
"Observada",2023-06-01,435436.55,3111890.85
"Muda",2023-06-01,458267.22,3100478.83
"Recogida",2023-06-01,432292.14,3110477.24
"Observada",2023-06-01,440061.14,3076330.82
"Captura",2023-06-01,457418.58,3095700.48
"Recogida",2023-06-01,455074.51,3095167.32
"Excremento",2023-06-01,438355.65,3073715.39
"Captura",2023-06-01,431636.99,3110257.87
"Muda",2023-05-31,455462.91,3093092.89
"Excremento",2023-06-01,438441.32,3073863.37
"Muda",2023-05-31,455471.99,3093094.84
"Captura",2023-06-01,454461.74,3099331.48
"Excremento",2023-06-01,438446.62,3073865.96
"Excremento",2023-06-01,454485.38,3099357.47
"Excremento",2023-06-01,454484.78,3099355.63
"Captura",2023-06-01,438453.8,3073682.59
"Captura",2023-06-01,455521.93,3097599.97
"Muda",2023-06-01,455261.31,3097628.27
"Muda",2023-05-31,455425.97,3093092.93
"Muda",2023-05-31,455436.74,3093089.28
"Excremento",2023-05-31,455443.25,3093092.15
"Excremento",2023-05-31,455445.41,3093089.38
"Captura",2023-06-01,458940.11,3101574.55
"Muda",2023-06-01,455368.92,3097650.83
"Captura",2023-06-01,458752.81,3101512.04
"Muda",2023-06-01,455331.12,3097662.58
"Muda",2023-06-01,455414.65,3097652.93
"Muda",2023-06-01,455414.9,3097651.87
"Muda",2023-06-01,455418.04,3097618.45
"Captura",2023-06-01,458542.21,3101349.4
"Recogida",2023-06-01,456285.83,3093537.82
"Captura",2023-06-01,457563.22,3108028.29
"Captura",2023-06-01,454864.63,3098772.64
"Excremento",2023-05-31,455444.12,3093072.67
"Excremento",2023-05-31,455452.51,3093067.48
"Muda",2023-05-31,455462.06,3093064.58
"Muda",2023-05-31,455471.26,3093061.51
"Muda",2023-06-02,438545.02,3074134.24
"Excremento",2023-06-02,438457.58,3074174.2
"Excremento",2023-06-02,438532.74,3074270.99
"Observada",2023-06-01,458746.87,3101588.15
"Muda",2023-06-02,457844.11,3101113.02
"Captura",2023-06-02,457875.45,3101096.25
"Muda",2023-06-02,431156.77,3109884.14
"Muda",2023-06-02,431250.95,3109882.44
"Muda",2023-06-02,457892.96,3101087.3
"Muda",2023-06-02,457872.98,3101084.13
"Excremento",2023-06-02,457837.32,3101109.2
"Captura",2023-06-02,457884.88,3101148.51
"Captura",2023-06-02,457729.55,3093251.61
"Muda",2023-06-02,457916.47,3101134.04
"Captura",2023-06-02,457714.3,3093248.62
"Muda",2023-06-02,438542.27,3074307.93
"Excremento",2023-06-02,438578.77,3074367.53
"Recogida",2023-06-01,438821.84,3073840.97
"Captura",2023-06-02,456736.65,3098201.05
"Captura",2023-06-02,456746.68,3098210.62
"Muda",2023-06-02,433740.54,3109716.25
"Captura",2023-06-02,457481.31,3100547.09
"Recogida",2023-06-02,456739.17,3098479.13
"Recogida",2023-06-02,435446.36,3111894.72
"Recogida",2023-06-02,449173.96,3095523.04
"Captura",2023-06-01,450106.59,3095308.29
"Recogida",2023-06-02,435076.17,3112886.6
"Muda",2023-06-02,453192.64,3098790.89
"Captura",2023-06-02,453563.33,3098912.5
"Recogida",2023-06-02,449931.46,3095759.84
"Muda",2023-06-02,458091.75,3100239.7
"Recogida",2023-06-01,457301.08,3098292.05
"Recogida",2023-06-02,457484.67,3098252.52
"Captura",2023-06-02,455417.96,3098769.77
"Captura",2023-06-02,453847.63,3098888.17
"Recogida",2023-06-02,457556.44,3096977.19
"Recogida",2023-06-02,450549.32,3096385.37
"Muda",2023-06-02,450765.24,3096209.21
"Muda",2023-06-02,451239.45,3096208.77
"Captura",2023-06-02,457548.31,3100465.56
"Excremento",2023-06-02,438510.15,3074523.24
"Recogida",2023-06-02,459098.95,3100453.51
"Captura",2023-06-03,453156.06,3097516.86
"Captura",2023-06-03,457400.65,3107931.39
"Observada",2023-05-04,433134.49,3109073.01
"Recogida",2023-06-03,439533.3,3074744.74
"Captura",2023-06-03,455156.9,3099296.7
"Muda",2023-06-03,457044.16,3107184.3
"Observada",2023-06-02,449218.98,3095473.99
"Observada",2023-06-03,456281.54,3097163.18
"Captura",2023-06-03,457446.6,3108185.67
"Muda",2023-06-02,451386.37,3096184.4
"Recogida",2023-05-30,430752.13,3110334.23
"Captura",2023-06-03,454456.05,3094613.68
"Captura",2023-06-03,458473.76,3094864.38
"Captura",2023-06-03,458418.07,3094506.07
"Recogida",2023-06-03,438055.21,3073396.34
"Recogida",2023-06-03,457915.83,3098702.84
"Captura",2023-06-03,452608.32,3098524.36
"Captura",2023-06-03,457076.95,3107201.98
"Captura",2023-06-03,457204.29,3107793.99
"Captura",2023-06-03,452240.33,3098311.77
"Captura",2023-06-03,452095.37,3098382.45
"Recogida",2023-06-04,457743.75,3100785.83
"Recogida",2023-06-04,452655.09,3097200.78
"Excremento",2023-06-04,439910.63,3075120.49
"Excremento",2023-06-04,439879.03,3075116.42
"Excremento",2023-06-04,439906.85,3075126.51
"Excremento",2023-06-04,439905.68,3075138.54
"Excremento",2023-06-04,439908.28,3075129.85
"Captura",2023-06-04,431185.36,3110271.36
"Muda",2023-06-04,439899.3,3075233.44
"Muda",2023-06-04,439913.51,3075314.28
"Captura",2023-06-04,458595,3095972.71
"Muda",2023-06-04,440105.92,3075266.52
"Captura",2023-06-04,457356.07,3108033.57
"Excremento",2023-06-04,439926.89,3075141.56
"Muda",2023-06-04,457425.32,3108269.6
"Excremento",2023-06-04,439941.89,3075152.99
"Captura",2023-06-04,440287.86,3078489.88
"Captura",2023-06-04,457592.91,3108203.44
"Captura",2023-06-04,453158.95,3098469.01
"Muda",2023-06-04,457264.86,3107925.22
"Captura",2023-06-04,457036.34,3107187.59
"Captura",2023-06-04,457289.96,3108031.14
"Recogida",2023-06-04,454345.91,3097838.24
"Captura",2023-06-04,431504.85,3110212.32
"Captura",2023-06-04,457168.11,3107453.87
"Captura",2023-06-04,457259.09,3107497.6
"Recogida",2023-06-04,434464.59,3112696.41
"Recogida",2023-06-04,430957.84,3115024.33
"Observada",2023-06-05,456751.89,3094490.6
"Observada",2023-06-05,457621.45,3094963.99
"Captura",2023-06-05,454980.18,3097965.82
"Recogida",2023-06-05,458194.98,3101457.22
"Recogida",2023-06-03,458302.07,3101691.61
"Observada",2023-06-05,454361.37,3098096.85
"Captura",2023-06-05,456965.18,3106922.46
"Captura",2023-06-05,453202.24,3099042.55
"Recogida",2023-06-05,455424.35,3096637.03
"Recogida",2023-06-05,453644.34,3099496.64
"Recogida",2023-06-03,449890.08,3095664.69
"Recogida",2023-06-05,457851.58,3095064.07
"Muda",2023-06-06,456418.99,3093182.27
"Recogida",2023-06-06,438891.48,3073833.1
"Recogida",2023-06-06,451927.25,3076558.54
"Muda",2023-06-06,457804.12,3095162.84
"Recogida",2023-06-06,453308.37,3097968.5
"Recogida",2023-06-06,459536.75,3095367.25
"Observada",2023-06-06,457910.15,3095124.9
"Recogida",2023-06-06,457979.93,3095907.08
"Recogida",2023-06-06,457660.08,3098042.33
"Recogida",2023-06-06,458469.21,3107582.11
"Recogida",2023-06-06,430720.5,3108954.09
"Recogida",2023-06-04,453367.1,3097082.8
"Recogida",2023-06-06,453363.21,3097070.91
"Recogida",2023-06-05,439708.32,3074909.35
"Observada",2023-06-07,456770.82,3094490.38
"Observada",2023-06-06,435586.52,3115227.06
"Recogida",2023-06-07,456856.09,3098511.48
"Muda",2023-06-07,457601.02,3094950.56
"Observada",2023-06-07,457624.83,3094963.36
"Recogida",2023-06-06,433961.48,3110352.36
"Muda",2023-06-07,457601.38,3094944.64
"Captura",2023-06-07,454689.5,3099266.16
"Muda",2023-06-07,454459.99,3099104.92
"Recogida",2023-06-05,455463.07,3098372.28
"Observada",2023-06-07,456760.29,3101806.47
"Muda",2023-06-07,457643.72,3094992.17
"Muda",2023-06-07,457644.61,3094990.1
"Muda",2023-06-07,457643.98,3094995.08
"Recogida",2023-06-05,440200.38,3072416.81
"Captura",2023-06-07,432190.73,3109961.08
"Muda",2023-06-07,457633.36,3095007.66
"Recogida",2023-06-06,440686.96,3072693.31
"Muda",2023-06-07,456887.32,3093412.47
"Recogida",2023-06-07,450872.98,3096284.14
"Captura",2023-06-07,456760.12,3093459.03
"Captura",2023-06-06,449725.45,3095298.01
"Recogida",2023-06-02,440128.81,3073811.69
"Captura",2023-06-07,434324.93,3110836.53
"Captura",2023-06-07,452397.44,3097723.15
"Captura",2023-06-07,435267.95,3112888.07
"Muda",2023-06-07,457897.31,3101114.93
"Muda",2023-06-07,457898.71,3101114.39
"Muda",2023-06-07,458682.8,3101194.2
"Muda",2023-06-07,458693.44,3101122.68
"Captura",2023-06-07,457236.58,3098415.36
"Observada",2023-06-06,456910.35,3099021.04
"Recogida",2023-06-07,433505.58,3110183.97
"Recogida",2023-06-07,440161.61,3074050.45
"Captura",2023-06-07,453989.55,3097795.34
"Excremento",2023-06-07,438643.54,3074776.34
"Captura",2023-06-07,431059.02,3110278.42
"Recogida",2023-06-07,433801.32,3110410.24
"Muda",2023-06-07,457658.41,3100474.26
"Excremento",2023-06-07,438653.79,3074821.37
"Excremento",2023-06-07,438653.79,3074821.37
"Captura",2023-06-07,435026.11,3112859.33
"Captura",2023-06-07,453430.21,3097683.72
"Captura",2023-06-07,431500.48,3110213.1
"Muda",2023-06-07,457274.02,3093254.81
"Muda",2023-06-07,457600.26,3093236.14
"Captura",2023-06-07,457853.17,3100260.14
"Recogida",2023-06-07,431939.02,3110509.18
"Excremento",2023-06-07,438653.79,3074821.37
"Excremento",2023-06-07,440248.66,3072860.65
"Excremento",2023-06-07,438557.41,3074597.46
"Captura",2023-06-07,457848.98,3100821.65
"Recogida",2023-06-07,456780.57,3096698.14
"Observada",2023-06-08,435280.54,3112646.9
"Observada",2023-06-07,456290.54,3102513.49
"Muda",2023-06-08,457250.13,3093736.21
"Recogida",2023-06-08,436702.33,3114638.86
"Muda",2023-06-08,451405.65,3096175.43
"Recogida",2023-06-07,451361.86,3096200.4
"Captura",2023-06-08,456686.85,3101698.5
"Observada",2023-06-07,458204.43,3101937.97
"Observada",2023-05-23,436466.63,3114448.68
"Recogida",2023-06-08,448573.65,3098865.27
"Captura",2023-06-08,451573.19,3096119.55
"Muda",2023-06-08,452376.61,3096209.29
"Captura",2023-06-08,452377.99,3096202.56
"Muda",2023-06-08,456824.51,3093173.9
"Muda",2023-06-08,457946.41,3100453.04
"Muda",2023-06-08,457086.62,3093218.27
"Muda",2023-06-08,457039.55,3093292.73
"Muda",2023-06-08,456622.92,3093292.75
"Captura",2023-06-08,458456.27,3101695.25
"Muda",2023-06-08,456332.27,3093281.66
"Captura",2023-06-08,458245.12,3101156.79
"Observada",2023-06-08,454763.92,3100657.21
"Muda",2023-06-08,439678.41,3074939.09
"Captura",2023-06-08,456591.03,3093404.8
"Captura",2023-06-08,458050.45,3101109.56
"Captura",2023-06-08,454226.16,3099474.14
"Muda",2023-06-08,458145.79,3101249.01
"Muda",2023-06-07,458328.91,3100294.03
"Captura",2023-06-08,457927.32,3101103.66
"Excremento",2023-06-08,457924.98,3101105.22
"Captura",2023-06-08,431927.93,3110313.71
"Recogida",2023-06-07,432382.43,3110462.1
"Recogida",2023-06-08,457572.13,3100734.06
"Recogida",2023-06-08,435365.55,3113940.98
"Excremento",2023-06-08,439040.82,3075021.88
"Excremento",2023-06-08,439039.86,3075017.62
"Captura",2023-06-08,456788.29,3107387.22
"Muda",2023-06-07,458065.59,3100191.04
"Observada",2023-06-09,456755.29,3094493.86
"Observada",2023-06-09,457623.7,3094959.14
"Muda",2023-06-09,457847.61,3101135.1
"Captura",2023-06-09,455304.78,3093220.78
"Muda",2023-06-09,457859.18,3101119.62
"Captura",2023-06-09,432169.7,3110075.88
"Recogida",2023-06-06,438627.54,3074040.8
"Captura",2023-06-09,454278.62,3098011.56
"Muda",2023-06-09,430934.38,3110456.45
"Captura",2023-06-09,452510.47,3098447.89
"Recogida",2023-06-08,458085.98,3100004.57
"Recogida",2023-06-09,457886.96,3095133.67
"Recogida",2023-06-09,451229.73,3097439.74
"Recogida",2023-06-09,458314.59,3101709.46
"Captura",2023-06-09,455577.17,3093254.13
"Muda",2023-06-09,455612.06,3093303.39
"Muda",2023-06-09,455591.2,3093278.3
"Captura",2023-06-09,455575.66,3093256.35
"Muda",2023-06-09,455678.2,3093327.53
"Muda",2023-06-09,455612.21,3093265.71
"Excremento",2023-06-09,455645.11,3093299.41
"Excremento",2023-06-09,455607.02,3093254.38
"Excremento",2023-06-09,455560.59,3093201.04
"Muda",2023-06-09,457786.83,3101057.47
"Muda",2023-06-09,457798.07,3101058.67
"Excremento",2023-06-09,440405.74,3073992.31
"Muda",2023-06-09,457870.74,3101200.15
"Excremento",2023-06-09,440382.37,3074002.22
"Excremento",2023-06-09,440384.09,3074007.36
"Excremento",2023-06-09,440317.54,3074169.74
"Muda",2023-06-09,440305.22,3074215.76
"Excremento",2023-06-09,440337.13,3074245.98
"Muda",2023-06-09,457843.68,3101079.71
"Excremento",2023-06-09,440325.35,3074256.97
"Excremento",2023-06-09,440307.68,3074377.96
"Muda",2023-06-09,440279.05,3074430.74
"Captura",2023-06-09,455289.28,3096577.7
"Captura",2023-06-09,458616.18,3101525.86
"Excremento",2023-06-09,440390.51,3073998.31
"Muda",2023-06-09,457306.37,3098135.78
"Captura",2023-06-09,457513.75,3093329.65
"Captura",2023-06-09,431550.88,3110193.41
"Captura",2023-06-09,455071.27,3099309.57
"Captura",2023-06-07,456760.12,3093459.03
"Recogida",2023-06-08,458044.52,3099960.14
"Muda",2023-06-10,451409.52,3096104.54
"Muda",2023-06-10,451415.88,3096128.9
"Captura",2023-06-10,451457.51,3096207.72
"Captura",2023-06-10,451380.8,3096150.93
"Captura",2023-06-10,451366.89,3096236.48
"Muda",2023-06-10,457905.86,3101124.27
"Excremento",2023-06-10,451333.5,3096230.64
"Captura",2023-06-10,451390.57,3096119.7
"Recogida",2023-06-10,434345.79,3113014.63
"Observada",2023-06-10,456012.05,3107199.69
"Observada",2023-06-10,438943.38,3074057.32
"Captura",2023-06-10,456983.36,3107269.2
"Excremento",2023-06-10,457060.8,3107131.51
"Observada",2023-06-10,456635.97,3101778.38
"Excremento",2023-06-10,456927.31,3106888.77
"Muda",2023-06-10,457026.14,3107079.55
"Captura",2023-06-10,453511.55,3098565.19
"Captura",2023-06-10,457494.27,3108137.61
"Captura",2023-06-10,450516.43,3096361.82
"Captura",2023-06-10,457460.01,3108108.4
"Captura",2023-06-10,457440.7,3108079.04
"Recogida",2023-06-10,457189.43,3096805.2
"Recogida",2023-06-10,432873.03,3109800.29
"Recogida",2023-06-10,457838.95,3101051.53
"Captura",2023-06-10,456491.34,3093644.74
"Captura",2023-06-11,456889.75,3092760
"Captura",2023-06-11,456861.15,3092963.63
"Muda",2023-06-11,455535.09,3097934.49
"Muda",2023-06-11,457402.52,3107452.25
"Captura",2023-06-11,455801.13,3097801.19
"Captura",2023-06-10,458113.84,3108599.01
"Recogida",2023-06-11,457351.48,3108491.15
"Muda",2023-06-11,457953.74,3095220.82
"Observada",2023-06-11,457703.89,3098043.82
"Captura",2023-06-11,457495.92,3098426.52
"Excremento",2023-06-11,438596.51,3073799.21
"Recogida",2023-06-11,447522.86,3096811.5
"Captura",2023-06-11,439276.64,3074874.43
"Captura",2023-06-11,452519.4,3098462.06
"Recogida",2023-06-11,452933.86,3098836.3
"Recogida",2023-06-11,452969.9,3098817.26
"Recogida",2023-06-11,453124.58,3098940.3
"Captura",2023-06-11,432352.65,3109934.6
"Recogida",2023-06-11,449881.98,3095512.64
"Captura",2023-06-11,456447.48,3093248.57
"Captura",2023-06-11,457310.04,3093197.18
"Muda",2023-06-11,455402.24,3093100.67
"Captura",2023-06-11,456451.8,3093720.74
"Captura",2023-06-11,454974.11,3099232.38
"Captura",2023-06-11,454974.11,3099232.38
"Recogida",2023-06-11,459244.86,3097676.06
"Captura",2023-06-11,439282.96,3074874.34
"Recogida",2023-06-11,455896.81,3105281.59
"Recogida",2023-06-11,458730.93,3100588.02
"Recogida",2023-06-11,434966.22,3112006.3
"Recogida",2023-06-12,432043.02,3109610.8
"Recogida",2023-06-11,435412.3,3112999.83
"Observada",2023-06-12,456756.32,3094488.72
"Observada",2023-06-12,457562.04,3094987.49
"Observada",2023-06-12,457555.8,3094944.94
"Recogida",2023-06-11,457995.97,3100070.17
"Recogida",2023-06-12,456825.31,3095550.88
"Recogida",2023-06-12,434841.26,3112800.15
"Recogida",2023-06-12,446585.89,3099899.6
"Captura",2023-06-12,455616.92,3098421.58
"Captura",2023-06-12,454892.65,3099312.37
"Recogida",2023-06-12,453325.49,3097986.93
"Recogida",2023-06-12,452929.09,3094923.02
"Captura",2023-06-13,455835.44,3097775.69
"Captura",2023-06-13,455904.32,3097839.99
"Recogida",2023-06-12,455827.38,3097987.59
"Captura",2023-06-13,455882.99,3097794.58
"Observada",2023-06-13,433051.83,3110889.62
"Recogida",2023-06-13,455926.49,3106200.17
"Recogida",2023-06-13,453017.24,3096747.42
"Recogida",2023-06-13,457619.45,3094759.02
"Recogida",2023-06-13,458042.78,3099953.57
"Recogida",2023-06-12,453655.67,3097018.85
"Captura",2023-06-14,454960.73,3097998.25
"Observada",2023-06-14,456755.71,3094494.5
"Observada",2023-06-09,454176.73,3103677.31
"Recogida",2023-06-14,457355.81,3107532.98
"Muda",2023-06-14,455492.31,3093080.17
"Muda",2023-06-14,455442.64,3093119.39
"Excremento",2023-06-14,455440.21,3093117.34
"Captura",2023-06-14,454304.4,3098371.28
"Captura",2023-06-14,457590.05,3100526.38
"Captura",2023-06-14,457868,3101198.95
"Captura",2023-06-14,458210.7,3101416.73
"Captura",2023-06-14,456307.64,3093619.51
"Muda",2023-06-14,455892.32,3093310.92
"Observada",2023-06-14,441080.76,3109620.31
"Excremento",2023-06-14,439884.19,3074455.85
"Excremento",2023-06-14,439880.9,3074454.11
"Excremento",2023-06-14,440161.72,3074636.14
"Excremento",2023-06-14,440164.06,3074637.55
"Muda",2023-06-14,440127.18,3074655.29
"Excremento",2023-06-14,440137.37,3074652.49
"Excremento",2023-06-14,440119.87,3074656.41
"Excremento",2023-06-14,440154.19,3074739.2
"Observada",2023-06-14,451087.86,3095615.52
"Captura",2023-06-14,456549.66,3093594.89
"Observada",2023-06-14,434904.41,3112249.72
"Muda",2023-06-14,456630.55,3093661.62
"Recogida",2023-06-14,458434.85,3100865.71
"Captura",2023-06-14,456643.94,3093691.3
"Captura",2023-06-14,452274.26,3097731.98
"Captura",2023-06-14,454364.31,3099291.35
"Captura",2023-06-14,435011.16,3112667.58
"Captura",2023-06-14,458298.03,3101754.65
"Recogida",2023-06-14,452207.59,3097674.56
"Captura",2023-06-14,458260.12,3101711.96
"Captura",2023-06-14,434867.08,3112666.28
"Captura",2023-06-14,456506.19,3093243.73
"Muda",2023-06-14,435221,3112620.27
"Excremento",2023-06-14,439857.29,3074590.57
"Muda",2023-06-14,439425.28,3074789.31
"Muda",2023-06-14,439415.4,3074960.21
"Excremento",2023-06-14,439409.88,3074993.35
"Observada",2023-06-14,433881.51,3110342.91
"Recogida",2023-06-14,457674,3108157.71
"Observada",2023-06-14,457508.87,3094883.9
"Muda",2023-06-14,455487.19,3093083.29
"Captura",2023-06-15,457997.07,3095199.97
"Observada",2023-06-14,458933.5,3101388.95
"Captura",2023-06-14,455080.46,3099302.07
"Excremento",2023-06-15,440313.19,3074609.35
"Muda",2023-06-15,451000.37,3096044.82
"Captura",2023-06-15,433883.61,3110367.45
"Captura",2023-06-15,456986.34,3093219.61
"Muda",2023-06-15,451156.16,3096069.8
"Muda",2023-06-15,456971.26,3093147.99
"Muda",2023-06-15,456987.52,3093117.38
"Captura",2023-06-15,435107.58,3112857.27
"Captura",2023-06-15,457018.38,3093090.91
"Muda",2023-06-15,451380.88,3096178.72
"Muda",2023-06-15,457166.65,3093188.53
"Muda",2023-06-15,456936.87,3092926.42
"Captura",2023-06-15,435120.72,3112578.93
"Recogida",2023-06-15,439634.2,3074417.47
"Muda",2023-06-15,457046.47,3092954.51
"Captura",2023-06-15,451420.62,3096071.67
"Captura",2023-06-15,457055.77,3092953.59
